Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
35.1133,85.034,0.0998574,PDN15
35.115,85.025,0.0998531,PDN15
35.1167,85.017,0.0998468,PDN15
35.1183,85.009,0.0998409,PDN15
35.12,85,0.0998373,PDN15
35.1217,84.992,0.0998358,PDN15
35.1233,84.985,0.0998356,PDN15
35.125,84.975,0.0998341,PDN15
35.1267,84.967,0.0998361,PDN15
35.1283,84.959,0.0998402,PDN15
35.13,84.951,0.0998478,PDN15
35.1317,84.943,0.0998549,PDN15
35.1333,84.934,0.0998575,PDN15
35.135,84.925,0.0998596,PDN15
35.1367,84.917,0.0998642,PDN15
35.1383,84.909,0.0998722,PDN15
35.14,84.9,0.0998805,PDN15
35.1417,84.892,0.0998877,PDN15
35.1433,84.884,0.0998945,PDN15
35.145,84.876,0.0998997,PDN15
35.1467,84.867,0.0999041,PDN15
35.1483,84.86,0.0999069,PDN15
35.15,84.85,0.0999077,PDN15
35.1517,84.842,0.0999091,PDN15
35.1533,84.834,0.0999106,PDN15
35.155,84.826,0.0999162,PDN15
35.1567,84.817,0.099923,PDN15
35.1583,84.809,0.099933,PDN15
35.16,84.801,0.0999416,PDN15
35.1617,84.793,0.0999524,PDN15
35.1633,84.784,0.0999604,PDN15
35.165,84.774,0.0999683,PDN15
35.1667,84.767,0.0999757,PDN15
35.1683,84.758,0.0999788,PDN15
35.17,84.751,0.0999792,PDN15
35.1717,84.742,0.0999782,PDN15
35.1733,84.734,0.0999834,PDN15
35.175,84.726,0.0999866,PDN15
35.1767,84.718,0.0999929,PDN15
35.1783,84.709,0.100001,PDN15
35.18,84.701,0.100011,PDN15
35.1817,84.692,0.100022,PDN15
35.1833,84.685,0.100033,PDN15
35.185,84.676,0.100042,PDN15
35.1867,84.667,0.100049,PDN15
35.1883,84.66,0.100051,PDN15
35.19,84.65,0.100054,PDN15
35.1917,84.643,0.100058,PDN15
35.1933,84.635,0.10006,PDN15
35.195,84.626,0.100057,PDN15
35.1967,84.617,0.100055,PDN15
35.1983,84.609,0.100056,PDN15
35.2,84.602,0.10006,PDN15
35.2017,84.593,0.100066,PDN15
35.2033,84.584,0.100071,PDN15
35.205,84.576,0.100071,PDN15
35.2067,84.567,0.100071,PDN15
35.2083,84.559,0.100071,PDN15
35.21,84.551,0.100074,PDN15
35.2117,84.543,0.100075,PDN15
35.2133,84.533,0.100073,PDN15
35.215,84.526,0.100066,PDN15
35.2167,84.518,0.100057,PDN15
35.2183,84.51,0.100048,PDN15
35.22,84.5,0.100039,PDN15
35.2217,84.493,0.100039,PDN15
35.2233,84.484,0.100037,PDN15
35.225,84.476,0.100038,PDN15
35.2267,84.468,0.100042,PDN15
35.2283,84.459,0.100043,PDN15
35.23,84.452,0.100043,PDN15
35.2317,84.442,0.100043,PDN15
35.2333,84.434,0.100045,PDN15
35.235,84.426,0.100042,PDN15
35.2367,84.417,0.100038,PDN15
35.2383,84.41,0.100034,PDN15
35.24,84.4,0.100034,PDN15
35.2417,84.393,0.100034,PDN15
35.2433,84.384,0.100037,PDN15
35.245,84.375,0.10004,PDN15
35.2467,84.368,0.100043,PDN15
35.2483,84.359,0.100046,PDN15
35.25,84.351,0.100049,PDN15
35.2517,84.342,0.100052,PDN15
35.2533,84.335,0.100051,PDN15
35.255,84.326,0.100051,PDN15
35.2567,84.318,0.100049,PDN15
35.2583,84.31,0.100046,PDN15
35.26,84.301,0.100042,PDN15
35.2617,84.293,0.10004,PDN15
35.2633,84.285,0.100035,PDN15
35.265,84.276,0.10003,PDN15
35.2667,84.268,0.100028,PDN15
35.2683,84.259,0.100028,PDN15
35.27,84.251,0.100029,PDN15
35.2717,84.243,0.100031,PDN15
35.2733,84.234,0.100037,PDN15
35.275,84.225,0.100042,PDN15
35.2767,84.217,0.100048,PDN15
35.2783,84.21,0.10005,PDN15
35.28,84.201,0.100053,PDN15
35.2817,84.193,0.100049,PDN15
35.2833,84.185,0.100047,PDN15
35.285,84.176,0.100048,PDN15
35.2867,84.167,0.100047,PDN15
35.2883,84.159,0.100045,PDN15
35.29,84.152,0.100048,PDN15
35.2917,84.143,0.100056,PDN15
35.2933,84.134,0.100066,PDN15
35.295,84.126,0.100075,PDN15
35.2967,84.118,0.100084,PDN15
35.2983,84.109,0.100095,PDN15
35.3,84.101,0.100097,PDN15
35.3017,84.093,0.100101,PDN15
35.3033,84.084,0.1001,PDN15
35.305,84.077,0.100094,PDN15
35.3067,84.068,0.100087,PDN15
35.3083,84.059,0.100079,PDN15
35.31,84.051,0.100078,PDN15
35.3117,84.042,0.10008,PDN15
35.3133,84.034,0.10008,PDN15
35.315,84.026,0.100082,PDN15
35.3167,84.018,0.10009,PDN15
35.3183,84.009,0.100095,PDN15
35.32,84.001,0.100098,PDN15
35.3217,83.993,0.100099,PDN15
35.3233,83.984,0.100095,PDN15
35.325,83.976,0.100089,PDN15
35.3267,83.968,0.100083,PDN15
35.3283,83.96,0.100081,PDN15
35.33,83.951,0.100078,PDN15
35.3317,83.942,0.10007,PDN15
35.3333,83.935,0.100061,PDN15
35.335,83.926,0.100057,PDN15
35.3367,83.918,0.100053,PDN15
35.3383,83.909,0.100054,PDN15
35.34,83.902,0.100056,PDN15
35.3417,83.894,0.10006,PDN15
35.3433,83.884,0.100064,PDN15
35.345,83.876,0.100074,PDN15
35.3467,83.868,0.100094,PDN15
35.3483,83.86,0.100124,PDN15
35.35,83.851,0.100138,PDN15
35.3517,83.843,0.100151,PDN15
35.3533,83.835,0.100159,PDN15
35.355,83.827,0.100163,PDN15
35.3567,83.818,0.100169,PDN15
35.3583,83.81,0.100175,PDN15
35.36,83.802,0.10018,PDN15
35.3617,83.793,0.100181,PDN15
35.3633,83.785,0.100181,PDN15
35.365,83.776,0.100183,PDN15
35.3667,83.768,0.100185,PDN15
35.3683,83.76,0.100189,PDN15
35.37,83.751,0.100192,PDN15
35.3717,83.743,0.100194,PDN15
35.3733,83.735,0.100197,PDN15
35.375,83.726,0.100199,PDN15
35.3767,83.718,0.100198,PDN15
35.3783,83.711,0.100194,PDN15
35.38,83.701,0.100189,PDN15
35.3817,83.693,0.10018,PDN15
35.3833,83.685,0.100173,PDN15
35.385,83.677,0.100163,PDN15
35.3867,83.668,0.100153,PDN15
35.3883,83.66,0.100142,PDN15
35.39,83.652,0.100138,PDN15
35.3917,83.643,0.100137,PDN15
35.3933,83.635,0.100142,PDN15
35.395,83.627,0.10015,PDN15
35.3967,83.619,0.10016,PDN15
35.3983,83.61,0.100169,PDN15
35.4,83.6,0.100178,PDN15
35.4017,83.594,0.100187,PDN15
35.4033,83.584,0.100192,PDN15
35.405,83.577,0.100194,PDN15
35.4067,83.568,0.100195,PDN15
35.4083,83.561,0.100192,PDN15
35.41,83.551,0.100189,PDN15
35.4117,83.543,0.100188,PDN15
35.4133,83.535,0.100191,PDN15
35.415,83.527,0.100193,PDN15
35.4167,83.518,0.100195,PDN15
35.4183,83.509,0.100198,PDN15
35.42,83.501,0.100199,PDN15
35.4217,83.493,0.100196,PDN15
35.4233,83.485,0.100191,PDN15
35.425,83.477,0.100187,PDN15
35.4267,83.468,0.100179,PDN15
35.4283,83.46,0.10017,PDN15
35.43,83.451,0.100163,PDN15
35.4317,83.443,0.100161,PDN15
35.4333,83.433,0.100161,PDN15
35.435,83.427,0.100166,PDN15
35.4367,83.418,0.100171,PDN15
35.4383,83.409,0.100177,PDN15
35.44,83.401,0.100178,PDN15
35.4417,83.393,0.100181,PDN15
35.4433,83.384,0.100184,PDN15
35.445,83.377,0.100188,PDN15
35.4467,83.367,0.10019,PDN15
35.4483,83.359,0.100193,PDN15
35.45,83.351,0.100197,PDN15
35.4517,83.342,0.100204,PDN15
35.4533,83.334,0.100214,PDN15
35.455,83.325,0.100223,PDN15
35.4567,83.318,0.100235,PDN15
35.4583,83.31,0.10024,PDN15
35.46,83.301,0.10025,PDN15
35.4617,83.294,0.100261,PDN15
35.4633,83.285,0.100272,PDN15
35.465,83.276,0.100285,PDN15
35.4667,83.268,0.100293,PDN15
35.4683,83.259,0.100297,PDN15
35.47,83.252,0.100297,PDN15
35.4717,83.243,0.100304,PDN15
35.4733,83.234,0.100311,PDN15
35.475,83.227,0.100317,PDN15
35.4767,83.218,0.10032,PDN15
35.4783,83.21,0.100321,PDN15
35.48,83.201,0.100328,PDN15
35.4817,83.194,0.100335,PDN15
35.4833,83.185,0.100346,PDN15
35.485,83.176,0.100357,PDN15
35.4867,83.168,0.100361,PDN15
35.4883,83.161,0.100357,PDN15
35.49,83.152,0.100355,PDN15
35.4917,83.144,0.100353,PDN15
35.4933,83.134,0.100346,PDN15
35.495,83.127,0.100339,PDN15
35.4967,83.119,0.10033,PDN15
35.4983,83.11,0.100323,PDN15
35.5,83.102,0.10032,PDN15
35.5017,83.094,0.100322,PDN15
35.5033,83.085,0.100325,PDN15
35.505,83.077,0.100329,PDN15
35.5067,83.069,0.100335,PDN15
35.5083,83.061,0.100343,PDN15
35.51,83.053,0.100354,PDN15
35.5117,83.044,0.100363,PDN15
35.5133,83.034,0.100371,PDN15
35.515,83.027,0.100378,PDN15
35.5167,83.019,0.100389,PDN15
35.5183,83.011,0.100399,PDN15
35.52,83.002,0.100412,PDN15
35.5217,82.994,0.100422,PDN15
35.5233,82.986,0.100426,PDN15
35.525,82.977,0.100426,PDN15
35.5267,82.969,0.100428,PDN15
35.5283,82.961,0.10043,PDN15
35.53,82.952,0.10043,PDN15
35.5317,82.944,0.100429,PDN15
35.5333,82.935,0.100429,PDN15
35.535,82.927,0.100432,PDN15
35.5367,82.919,0.100436,PDN15
35.5383,82.911,0.100439,PDN15
35.54,82.902,0.100443,PDN15
35.5417,82.894,0.100442,PDN15
35.5433,82.886,0.100437,PDN15
35.545,82.878,0.100434,PDN15
35.5467,82.869,0.100432,PDN15
35.5483,82.861,0.100432,PDN15
35.55,82.853,0.100433,PDN15
35.5517,82.844,0.100435,PDN15
35.5533,82.836,0.10044,PDN15
35.555,82.827,0.100452,PDN15
35.5567,82.819,0.100464,PDN15
35.5583,82.811,0.100476,PDN15
35.56,82.802,0.100485,PDN15
35.5617,82.794,0.100488,PDN15
35.5633,82.785,0.100491,PDN15
35.565,82.777,0.100491,PDN15
35.5667,82.769,0.100491,PDN15
35.5683,82.761,0.100494,PDN15
35.57,82.753,0.100499,PDN15
35.5717,82.745,0.100501,PDN15
35.5733,82.735,0.100507,PDN15
35.575,82.728,0.100514,PDN15
35.5767,82.72,0.100519,PDN15
35.5783,82.711,0.100524,PDN15
35.58,82.702,0.100531,PDN15
35.5817,82.693,0.100541,PDN15
35.5833,82.686,0.100547,PDN15
35.585,82.677,0.100558,PDN15
35.5867,82.67,0.100572,PDN15
35.5883,82.661,0.100582,PDN15
35.59,82.652,0.100589,PDN15
35.5917,82.644,0.100592,PDN15
35.5933,82.636,0.100593,PDN15
35.595,82.627,0.100594,PDN15
35.5967,82.62,0.100592,PDN15
35.5983,82.611,0.100593,PDN15
35.6,82.602,0.100594,PDN15
35.6017,82.595,0.100592,PDN15
35.6033,82.586,0.100592,PDN15
35.605,82.578,0.100594,PDN15
35.6067,82.569,0.100592,PDN15
35.6083,82.561,0.100591,PDN15
35.61,82.553,0.100587,PDN15
35.6117,82.544,0.100578,PDN15
35.6133,82.536,0.100574,PDN15
35.615,82.529,0.100569,PDN15
35.6167,82.52,0.100563,PDN15
35.6183,82.512,0.100559,PDN15
35.62,82.503,0.100557,PDN15
35.6217,82.494,0.100557,PDN15
35.6233,82.485,0.100558,PDN15
35.625,82.477,0.100565,PDN15
35.6267,82.469,0.100576,PDN15
35.6283,82.46,0.100586,PDN15
35.63,82.453,0.100593,PDN15
35.6317,82.445,0.100597,PDN15
35.6333,82.436,0.100598,PDN15
35.635,82.428,0.100595,PDN15
35.6367,82.42,0.100589,PDN15
35.6383,82.412,0.100588,PDN15
35.64,82.403,0.100588,PDN15
35.6417,82.395,0.100587,PDN15
35.6433,82.387,0.100592,PDN15
35.645,82.378,0.100597,PDN15
35.6467,82.37,0.1006,PDN15
35.6483,82.361,0.100606,PDN15
35.65,82.353,0.100614,PDN15
35.6517,82.345,0.10062,PDN15
35.6533,82.335,0.100622,PDN15
35.655,82.328,0.100617,PDN15
35.6567,82.319,0.100611,PDN15
35.6583,82.312,0.100607,PDN15
35.66,82.302,0.100603,PDN15
35.6617,82.296,0.100604,PDN15
35.6633,82.287,0.100612,PDN15
35.665,82.278,0.100617,PDN15
35.6667,82.269,0.100625,PDN15
35.6683,82.262,0.100632,PDN15
35.67,82.254,0.100642,PDN15
35.6717,82.244,0.100654,PDN15
35.6733,82.237,0.100665,PDN15
35.675,82.228,0.100667,PDN15
35.6767,82.221,0.100669,PDN15
35.6783,82.212,0.100667,PDN15
35.68,82.203,0.100664,PDN15
35.6817,82.195,0.100665,PDN15
35.6833,82.186,0.100664,PDN15
35.685,82.178,0.100665,PDN15
35.6867,82.171,0.100668,PDN15
35.6883,82.163,0.100668,PDN15
35.69,82.154,0.10067,PDN15
35.6917,82.145,0.100672,PDN15
35.6933,82.137,0.100674,PDN15
35.695,82.129,0.100676,PDN15
35.6967,82.12,0.100681,PDN15
35.6983,82.113,0.100683,PDN15
35.7,82.104,0.100686,PDN15
35.7017,82.095,0.100685,PDN15
35.7033,82.086,0.100687,PDN15
35.705,82.079,0.100689,PDN15
35.7067,82.07,0.100687,PDN15
35.7083,82.062,0.100684,PDN15
35.71,82.053,0.100681,PDN15
35.7117,82.045,0.10068,PDN15
35.7133,82.036,0.100683,PDN15
35.715,82.028,0.100687,PDN15
35.7167,82.021,0.10069,PDN15
35.7183,82.013,0.10069,PDN15
35.72,82.004,0.100691,PDN15
35.7217,81.995,0.100695,PDN15
35.7233,81.986,0.100697,PDN15
35.725,81.979,0.1007,PDN15
35.7267,81.97,0.100699,PDN15
35.7283,81.961,0.100696,PDN15
35.73,81.954,0.100692,PDN15
35.7317,81.944,0.100693,PDN15
35.7333,81.937,0.100696,PDN15
35.735,81.929,0.100699,PDN15
35.7367,81.921,0.100698,PDN15
35.7383,81.911,0.100695,PDN15
35.74,81.903,0.100693,PDN15
35.7417,81.895,0.100694,PDN15
35.7433,81.886,0.100696,PDN15
35.745,81.878,0.100699,PDN15
35.7467,81.87,0.1007,PDN15
35.7483,81.862,0.100701,PDN15
35.75,81.853,0.100704,PDN15
35.7517,81.846,0.100707,PDN15
35.7533,81.836,0.100706,PDN15
35.755,81.828,0.100702,PDN15
35.7567,81.82,0.100698,PDN15
35.7583,81.813,0.100692,PDN15
35.76,81.803,0.100686,PDN15
35.7617,81.795,0.100682,PDN15
35.7633,81.788,0.100676,PDN15
35.765,81.779,0.10067,PDN15
35.7667,81.771,0.100667,PDN15
35.7683,81.761,0.100668,PDN15
35.77,81.754,0.100673,PDN15
35.7717,81.745,0.100678,PDN15
35.7733,81.736,0.100682,PDN15
35.775,81.729,0.100682,PDN15
35.7767,81.72,0.100682,PDN15
35.7783,81.712,0.100683,PDN15
35.78,81.704,0.100685,PDN15
35.7817,81.696,0.100685,PDN15
35.7833,81.687,0.100683,PDN15
35.785,81.679,0.10068,PDN15
35.7867,81.67,0.100681,PDN15
35.7883,81.662,0.100685,PDN15
35.79,81.654,0.100686,PDN15
35.7917,81.646,0.100684,PDN15
35.7933,81.638,0.100684,PDN15
35.795,81.629,0.100684,PDN15
35.7967,81.621,0.100689,PDN15
35.7983,81.612,0.100699,PDN15
35.8,81.603,0.100708,PDN15
35.8017,81.595,0.100722,PDN15
35.8033,81.587,0.100737,PDN15
35.805,81.579,0.100752,PDN15
35.8067,81.57,0.100765,PDN15
35.8083,81.563,0.100775,PDN15
35.81,81.554,0.100778,PDN15
35.8117,81.546,0.100777,PDN15
35.8133,81.536,0.100773,PDN15
35.815,81.528,0.10077,PDN15
35.8167,81.521,0.100765,PDN15
35.8183,81.512,0.100758,PDN15
35.82,81.503,0.10075,PDN15
35.8217,81.496,0.100743,PDN15
35.8233,81.487,0.100734,PDN15
35.825,81.479,0.100715,PDN15
35.8267,81.471,0.100699,PDN15
35.8283,81.462,0.10069,PDN15
35.83,81.455,0.100686,PDN15
35.8317,81.445,0.100685,PDN15
35.8333,81.437,0.100688,PDN15
35.835,81.429,0.100695,PDN15
35.8367,81.421,0.100709,PDN15
35.8383,81.413,0.100717,PDN15
35.84,81.404,0.100725,PDN15
35.8417,81.395,0.10073,PDN15
35.8433,81.387,0.100728,PDN15
35.845,81.379,0.100727,PDN15
35.8467,81.37,0.100727,PDN15
35.8483,81.363,0.10073,PDN15
35.85,81.354,0.100731,PDN15
35.8517,81.345,0.100734,PDN15
35.8533,81.337,0.100735,PDN15
35.855,81.328,0.10074,PDN15
35.8567,81.321,0.100742,PDN15
35.8583,81.312,0.100744,PDN15
35.86,81.304,0.100747,PDN15
35.8617,81.296,0.100751,PDN15
35.8633,81.288,0.100756,PDN15
35.865,81.279,0.100765,PDN15
35.8667,81.27,0.10077,PDN15
35.8683,81.261,0.100779,PDN15
35.87,81.254,0.100789,PDN15
35.8717,81.246,0.100798,PDN15
35.8733,81.237,0.100806,PDN15
35.875,81.229,0.100813,PDN15
35.8767,81.221,0.10082,PDN15
35.8783,81.211,0.100822,PDN15
35.88,81.203,0.100823,PDN15
35.8817,81.195,0.100825,PDN15
35.8833,81.187,0.100828,PDN15
35.885,81.179,0.10083,PDN15
35.8867,81.17,0.100835,PDN15
35.8883,81.162,0.100841,PDN15
35.89,81.154,0.100849,PDN15
35.8917,81.145,0.100859,PDN15
35.8933,81.138,0.100865,PDN15
35.895,81.129,0.100873,PDN15
35.8967,81.12,0.100879,PDN15
35.8983,81.112,0.100885,PDN15
35.9,81.104,0.100889,PDN15
35.9017,81.096,0.100888,PDN15
35.9033,81.087,0.100887,PDN15
35.905,81.078,0.100887,PDN15
35.9067,81.07,0.100884,PDN15
35.9083,81.062,0.100884,PDN15
35.91,81.054,0.100882,PDN15
35.9117,81.046,0.100877,PDN15
35.9133,81.037,0.100873,PDN15
35.915,81.029,0.100874,PDN15
35.9167,81.02,0.10088,PDN15
35.9183,81.013,0.100888,PDN15
35.92,81.004,0.100894,PDN15
35.9217,80.995,0.100899,PDN15
35.9233,80.987,0.100905,PDN15
35.925,80.979,0.100909,PDN15
35.9267,80.971,0.100911,PDN15
35.9283,80.962,0.100912,PDN15
35.93,80.954,0.100912,PDN15
35.9317,80.945,0.100914,PDN15
35.9333,80.937,0.100918,PDN15
35.935,80.929,0.100922,PDN15
35.9367,80.92,0.10093,PDN15
35.9383,80.912,0.100942,PDN15
35.94,80.904,0.100953,PDN15
35.9417,80.896,0.100963,PDN15
35.9433,80.887,0.100969,PDN15
35.945,80.879,0.100969,PDN15
35.9467,80.87,0.10097,PDN15
35.9483,80.862,0.100972,PDN15
35.95,80.854,0.100976,PDN15
35.9517,80.846,0.100982,PDN15
35.9533,80.837,0.100984,PDN15
35.955,80.828,0.100983,PDN15
35.9567,80.82,0.100981,PDN15
35.9583,80.812,0.100982,PDN15
35.96,80.804,0.100983,PDN15
35.9617,80.796,0.100984,PDN15
35.9633,80.787,0.100981,PDN15
35.965,80.778,0.100973,PDN15
35.9667,80.771,0.100968,PDN15
35.9683,80.762,0.100968,PDN15
35.97,80.754,0.100972,PDN15
35.9717,80.746,0.100978,PDN15
35.9733,80.738,0.100982,PDN15
35.975,80.729,0.100982,PDN15
35.9767,80.72,0.100985,PDN15
35.9783,80.713,0.100986,PDN15
35.98,80.704,0.100987,PDN15
35.9817,80.696,0.100984,PDN15
35.9833,80.687,0.10098,PDN15
35.985,80.679,0.100978,PDN15
35.9867,80.671,0.100974,PDN15
35.9883,80.662,0.100972,PDN15
35.99,80.654,0.100974,PDN15
35.9917,80.645,0.10098,PDN15
35.9933,80.637,0.100986,PDN15
35.995,80.63,0.10099,PDN15
35.9967,80.621,0.100994,PDN15
35.9983,80.614,0.100992,PDN15
36,80.605,0.10099,PDN15
36.0017,80.597,0.100989,PDN15
36.0033,80.587,0.100986,PDN15
36.005,80.578,0.100984,PDN15
36.0067,80.571,0.100985,PDN15
36.0083,80.562,0.100987,PDN15
36.01,80.553,0.100994,PDN15
36.0117,80.546,0.101004,PDN15
36.0133,80.538,0.101017,PDN15
36.015,80.529,0.101032,PDN15
36.0167,80.522,0.101041,PDN15
36.0183,80.513,0.101054,PDN15
36.02,80.504,0.10106,PDN15
36.0217,80.495,0.10106,PDN15
36.0233,80.487,0.101058,PDN15
36.025,80.479,0.101053,PDN15
36.0267,80.471,0.101049,PDN15
36.0283,80.464,0.101045,PDN15
36.03,80.455,0.101042,PDN15
36.0317,80.445,0.10104,PDN15
36.0333,80.437,0.101038,PDN15
36.035,80.43,0.101037,PDN15
36.0367,80.421,0.101042,PDN15
36.0383,80.412,0.101045,PDN15
36.04,80.404,0.101051,PDN15
36.0417,80.395,0.101056,PDN15
36.0433,80.387,0.101061,PDN15
36.045,80.379,0.101065,PDN15
36.0467,80.371,0.101063,PDN15
36.0483,80.362,0.10106,PDN15
36.05,80.353,0.101058,PDN15
36.0517,80.347,0.101052,PDN15
36.0533,80.338,0.101045,PDN15
36.055,80.329,0.101043,PDN15
36.0567,80.321,0.101041,PDN15
36.0583,80.313,0.101042,PDN15
36.06,80.304,0.101045,PDN15
36.0617,80.297,0.10105,PDN15
36.0633,80.288,0.101062,PDN15
36.065,80.279,0.101075,PDN15
36.0667,80.272,0.101085,PDN15
36.0683,80.263,0.101094,PDN15
36.07,80.255,0.101099,PDN15
36.0717,80.246,0.101105,PDN15
36.0733,80.238,0.101114,PDN15
36.075,80.23,0.10112,PDN15
36.0767,80.221,0.101128,PDN15
36.0783,80.213,0.10113,PDN15
36.08,80.204,0.101135,PDN15
36.0817,80.197,0.101142,PDN15
36.0833,80.188,0.10115,PDN15
36.085,80.18,0.10116,PDN15
36.0867,80.171,0.101172,PDN15
36.0883,80.163,0.101183,PDN15
36.09,80.155,0.101189,PDN15
36.0917,80.146,0.101195,PDN15
36.0933,80.137,0.101199,PDN15
36.095,80.13,0.101202,PDN15
36.0967,80.122,0.101199,PDN15
36.0983,80.113,0.101181,PDN15
36.1,80.105,0.101149,PDN15
36.1017,80.095,0.101054,PDN15
36.1033,80.088,0.100972,PDN15
36.105,80.078,0.100938,PDN15
36.1067,80.071,0.100915,PDN15
36.1083,80.063,0.100905,PDN15
36.11,80.054,0.100898,PDN15
36.1117,80.046,0.100895,PDN15
36.1133,80.038,0.1009,PDN15
36.115,80.029,0.10093,PDN15
36.1167,80.021,0.10096,PDN15
36.1183,80.012,0.100972,PDN15
36.12,80.004,0.100979,PDN15
36.1217,79.996,0.100981,PDN15
36.1233,79.987,0.100983,PDN15
36.125,79.98,0.100979,PDN15
36.1267,79.971,0.10097,PDN15
36.1283,79.963,0.100961,PDN15
36.13,79.954,0.100952,PDN15
36.1317,79.946,0.100946,PDN15
36.1333,79.939,0.100945,PDN15
36.135,79.929,0.10095,PDN15
36.1367,79.922,0.100951,PDN15
36.1383,79.913,0.100957,PDN15
36.14,79.906,0.100963,PDN15
36.1417,79.896,0.100971,PDN15
36.1433,79.888,0.100975,PDN15
36.145,79.88,0.100977,PDN15
36.1467,79.871,0.100979,PDN15
36.1483,79.863,0.100977,PDN15
36.15,79.854,0.100974,PDN15
36.1517,79.846,0.100971,PDN15
36.1533,79.837,0.10097,PDN15
36.155,79.83,0.10097,PDN15
36.1567,79.82,0.100975,PDN15
36.1583,79.812,0.100982,PDN15
36.16,79.805,0.100988,PDN15
36.1617,79.797,0.100994,PDN15
36.1633,79.788,0.101001,PDN15
36.165,79.78,0.101003,PDN15
36.1667,79.771,0.101002,PDN15
36.1683,79.763,0.100997,PDN15
36.17,79.754,0.100992,PDN15
36.1717,79.746,0.100984,PDN15
36.1733,79.739,0.100976,PDN15
36.175,79.729,0.100968,PDN15
36.1767,79.722,0.100961,PDN15
36.1783,79.713,0.10096,PDN15
36.18,79.705,0.100962,PDN15
36.1817,79.697,0.100966,PDN15
36.1833,79.687,0.100966,PDN15
36.185,79.679,0.100968,PDN15
36.1867,79.673,0.100973,PDN15
36.1883,79.664,0.100979,PDN15
36.19,79.654,0.100985,PDN15
36.1917,79.646,0.100985,PDN15
36.1933,79.639,0.100981,PDN15
36.195,79.63,0.10098,PDN15
36.1967,79.621,0.100977,PDN15
36.1983,79.614,0.100978,PDN15
36.2,79.605,0.100977,PDN15
36.2017,79.596,0.100975,PDN15
36.2033,79.588,0.100975,PDN15
36.205,79.58,0.100978,PDN15
36.2067,79.571,0.100977,PDN15
36.2083,79.563,0.100978,PDN15
36.21,79.555,0.100978,PDN15
36.2117,79.546,0.100975,PDN15
36.2133,79.538,0.100975,PDN15
36.215,79.53,0.100975,PDN15
36.2167,79.521,0.100979,PDN15
36.2183,79.513,0.100987,PDN15
36.22,79.505,0.100998,PDN15
36.2217,79.496,0.101007,PDN15
36.2233,79.488,0.101013,PDN15
36.225,79.48,0.101014,PDN15
36.2267,79.47,0.101014,PDN15
36.2283,79.462,0.101014,PDN15
36.23,79.455,0.101012,PDN15
36.2317,79.446,0.101012,PDN15
36.2333,79.439,0.101011,PDN15
36.235,79.43,0.101012,PDN15
36.2367,79.422,0.101014,PDN15
36.2383,79.412,0.101019,PDN15
36.24,79.405,0.101024,PDN15
36.2417,79.397,0.101025,PDN15
36.2433,79.388,0.101025,PDN15
36.245,79.38,0.101021,PDN15
36.2467,79.371,0.101018,PDN15
36.2483,79.363,0.101015,PDN15
36.25,79.355,0.101012,PDN15
36.2517,79.345,0.101011,PDN15
36.2533,79.337,0.101011,PDN15
36.255,79.331,0.101011,PDN15
36.2567,79.322,0.101013,PDN15
36.2583,79.313,0.101019,PDN15
36.26,79.304,0.101028,PDN15
36.2617,79.297,0.10104,PDN15
36.2633,79.288,0.101046,PDN15
36.265,79.28,0.101049,PDN15
36.2667,79.272,0.10105,PDN15
36.2683,79.264,0.101054,PDN15
36.27,79.255,0.101057,PDN15
36.2717,79.247,0.101058,PDN15
36.2733,79.239,0.101062,PDN15
36.275,79.23,0.101064,PDN15
36.2767,79.222,0.10106,PDN15
36.2783,79.213,0.101057,PDN15
36.28,79.205,0.101056,PDN15
36.2817,79.196,0.101053,PDN15
36.2833,79.188,0.101052,PDN15
36.285,79.181,0.101055,PDN15
36.2867,79.172,0.101061,PDN15
36.2883,79.163,0.101068,PDN15
36.29,79.155,0.101076,PDN15
36.2917,79.147,0.101084,PDN15
36.2933,79.138,0.10109,PDN15
36.295,79.13,0.101095,PDN15
36.2967,79.122,0.101094,PDN15
36.2983,79.113,0.101092,PDN15
36.3,79.105,0.101085,PDN15
36.3017,79.097,0.101078,PDN15
36.3033,79.089,0.101077,PDN15
36.305,79.08,0.101078,PDN15
36.3067,79.072,0.101083,PDN15
36.3083,79.063,0.101086,PDN15
36.31,79.055,0.101086,PDN15
36.3117,79.047,0.101084,PDN15
36.3133,79.039,0.101082,PDN15
36.315,79.03,0.101077,PDN15
36.3167,79.021,0.101073,PDN15
36.3183,79.014,0.101071,PDN15
36.32,79.005,0.101068,PDN15
36.3217,78.996,0.101067,PDN15
36.3233,78.988,0.10107,PDN15
36.325,78.981,0.101079,PDN15
36.3267,78.972,0.101091,PDN15
36.3283,78.964,0.1011,PDN15
36.33,78.955,0.101108,PDN15
36.3317,78.947,0.101113,PDN15
36.3333,78.939,0.101112,PDN15
36.335,78.931,0.101108,PDN15
36.3367,78.922,0.101105,PDN15
36.3383,78.913,0.101099,PDN15
36.34,78.906,0.101093,PDN15
36.3417,78.896,0.101088,PDN15
36.3433,78.888,0.101088,PDN15
36.345,78.879,0.101093,PDN15
36.3467,78.871,0.1011,PDN15
36.3483,78.863,0.10111,PDN15
36.35,78.855,0.101124,PDN15
36.3517,78.847,0.101134,PDN15
36.3533,78.838,0.101147,PDN15
36.355,78.83,0.101159,PDN15
