Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
18.2767,70.53,-0.636975,PDN15
18.2783,70.537,-0.637028,PDN15
18.28,70.545,-0.63708,PDN15
18.2817,70.554,-0.63713,PDN15
18.2833,70.561,-0.637181,PDN15
18.285,70.57,-0.63723,PDN15
18.2867,70.579,-0.637281,PDN15
18.2883,70.587,-0.637335,PDN15
18.29,70.595,-0.637439,PDN15
18.2917,70.603,-0.637558,PDN15
18.2933,70.611,-0.63768,PDN15
18.295,70.62,-0.637839,PDN15
18.2967,70.628,-0.638144,PDN15
18.2983,70.637,-0.638386,PDN15
18.3,70.646,-0.638562,PDN15
18.3017,70.654,-0.63873,PDN15
18.3033,70.662,-0.638889,PDN15
18.305,70.671,-0.638992,PDN15
18.3067,70.678,-0.639088,PDN15
18.3083,70.687,-0.639216,PDN15
18.31,70.695,-0.639306,PDN15
18.3117,70.703,-0.639356,PDN15
18.3133,70.712,-0.63943,PDN15
18.315,70.72,-0.639536,PDN15
18.3167,70.729,-0.639612,PDN15
18.3183,70.737,-0.639666,PDN15
18.32,70.745,-0.639717,PDN15
18.3217,70.754,-0.639768,PDN15
18.3233,70.761,-0.639818,PDN15
18.325,70.77,-0.639867,PDN15
18.3267,70.778,-0.639915,PDN15
18.3283,70.787,-0.639994,PDN15
18.33,70.796,-0.640051,PDN15
18.3317,70.802,-0.640098,PDN15
18.3333,70.812,-0.640147,PDN15
18.335,70.82,-0.640199,PDN15
18.3367,70.829,-0.640251,PDN15
18.3383,70.836,-0.6403,PDN15
18.34,70.845,-0.64035,PDN15
18.3417,70.853,-0.640398,PDN15
18.3433,70.861,-0.640448,PDN15
18.345,70.87,-0.640532,PDN15
18.3467,70.879,-0.640584,PDN15
18.3483,70.886,-0.640678,PDN15
18.35,70.895,-0.6408,PDN15
18.3517,70.904,-0.640911,PDN15
18.3533,70.911,-0.641037,PDN15
18.355,70.92,-0.641187,PDN15
18.3567,70.928,-0.641356,PDN15
18.3583,70.936,-0.641486,PDN15
18.36,70.944,-0.641558,PDN15
18.3617,70.952,-0.641609,PDN15
18.3633,70.961,-0.641659,PDN15
18.365,70.969,-0.641709,PDN15
18.3667,70.977,-0.641757,PDN15
18.3683,70.986,-0.641808,PDN15
18.37,70.994,-0.641864,PDN15
18.3717,71.003,-0.641912,PDN15
18.3733,71.01,-0.64199,PDN15
18.375,71.019,-0.642125,PDN15
18.3767,71.028,-0.642271,PDN15
18.3783,71.035,-0.642377,PDN15
18.38,71.044,-0.642462,PDN15
18.3817,71.053,-0.642514,PDN15
18.3833,71.061,-0.642565,PDN15
18.385,71.069,-0.642617,PDN15
18.3867,71.078,-0.642685,PDN15
18.3883,71.086,-0.642749,PDN15
18.39,71.094,-0.642801,PDN15
18.3917,71.102,-0.642852,PDN15
18.3933,71.11,-0.642905,PDN15
18.395,71.118,-0.642964,PDN15
18.3967,71.128,-0.643016,PDN15
18.3983,71.136,-0.643067,PDN15
18.4,71.144,-0.643118,PDN15
18.4017,71.152,-0.643167,PDN15
18.4033,71.161,-0.643217,PDN15
18.405,71.169,-0.643269,PDN15
18.4067,71.177,-0.643322,PDN15
18.4083,71.185,-0.643376,PDN15
18.41,71.194,-0.643426,PDN15
18.4117,71.201,-0.643476,PDN15
18.4133,71.21,-0.643525,PDN15
18.415,71.219,-0.643579,PDN15
18.4167,71.227,-0.643633,PDN15
18.4183,71.235,-0.643692,PDN15
18.42,71.244,-0.643747,PDN15
18.4217,71.252,-0.643832,PDN15
18.4233,71.26,-0.643959,PDN15
18.425,71.269,-0.644133,PDN15
18.4267,71.277,-0.644279,PDN15
18.4283,71.286,-0.644377,PDN15
18.43,71.294,-0.644431,PDN15
18.4317,71.302,-0.644484,PDN15
18.4333,71.311,-0.644534,PDN15
18.435,71.319,-0.64461,PDN15
18.4367,71.328,-0.644658,PDN15
18.4383,71.336,-0.644708,PDN15
18.44,71.344,-0.644759,PDN15
18.4417,71.353,-0.644818,PDN15
18.4433,71.361,-0.64496,PDN15
18.445,71.368,-0.645197,PDN15
18.4467,71.377,-0.645411,PDN15
18.4483,71.386,-0.645572,PDN15
18.45,71.395,-0.645748,PDN15
18.4517,71.403,-0.64583,PDN15
18.4533,71.41,-0.645903,PDN15
18.455,71.418,-0.646007,PDN15
18.4567,71.427,-0.646098,PDN15
18.4583,71.436,-0.646242,PDN15
18.46,71.445,-0.646396,PDN15
18.4617,71.453,-0.646536,PDN15
18.4633,71.46,-0.646658,PDN15
18.465,71.469,-0.646725,PDN15
18.4667,71.478,-0.646774,PDN15
18.4683,71.486,-0.646819,PDN15
18.47,71.494,-0.646863,PDN15
18.4717,71.502,-0.646907,PDN15
18.4733,71.51,-0.646956,PDN15
18.475,71.519,-0.647005,PDN15
18.4767,71.527,-0.647056,PDN15
18.4783,71.535,-0.647117,PDN15
18.48,71.543,-0.647172,PDN15
18.4817,71.552,-0.647225,PDN15
18.4833,71.56,-0.647276,PDN15
18.485,71.569,-0.647325,PDN15
18.4867,71.577,-0.647378,PDN15
18.4883,71.585,-0.647491,PDN15
18.49,71.594,-0.647653,PDN15
18.4917,71.602,-0.647782,PDN15
18.4933,71.61,-0.647863,PDN15
18.495,71.619,-0.647917,PDN15
18.4967,71.627,-0.64797,PDN15
18.4983,71.635,-0.648021,PDN15
18.5,71.643,-0.648094,PDN15
18.5017,71.652,-0.648154,PDN15
18.5033,71.66,-0.648201,PDN15
18.505,71.669,-0.648254,PDN15
18.5067,71.677,-0.648301,PDN15
18.5083,71.684,-0.64835,PDN15
18.51,71.692,-0.648396,PDN15
18.5117,71.701,-0.648443,PDN15
18.5133,71.71,-0.64849,PDN15
18.515,71.718,-0.648542,PDN15
18.5167,71.726,-0.648657,PDN15
18.5183,71.735,-0.648795,PDN15
18.52,71.742,-0.648956,PDN15
18.5217,71.751,-0.649201,PDN15
18.5233,71.76,-0.649386,PDN15
18.525,71.768,-0.649517,PDN15
18.5267,71.776,-0.649632,PDN15
18.5283,71.786,-0.649695,PDN15
18.53,71.794,-0.649755,PDN15
18.5317,71.802,-0.649802,PDN15
18.5333,71.809,-0.649848,PDN15
18.535,71.818,-0.649898,PDN15
18.5367,71.826,-0.649945,PDN15
18.5383,71.834,-0.650003,PDN15
18.54,71.843,-0.650097,PDN15
18.5417,71.851,-0.650249,PDN15
18.5433,71.859,-0.650389,PDN15
18.545,71.869,-0.650549,PDN15
18.5467,71.877,-0.650715,PDN15
18.5483,71.886,-0.650882,PDN15
18.55,71.893,-0.651017,PDN15
18.5517,71.902,-0.651146,PDN15
18.5533,71.91,-0.651195,PDN15
18.555,71.918,-0.651245,PDN15
18.5567,71.926,-0.651291,PDN15
18.5583,71.935,-0.651333,PDN15
18.56,71.943,-0.651372,PDN15
18.5617,71.951,-0.651409,PDN15
18.5633,71.959,-0.651447,PDN15
18.565,71.968,-0.651486,PDN15
18.5667,71.976,-0.651531,PDN15
18.5683,71.984,-0.651578,PDN15
18.57,71.993,-0.651669,PDN15
18.5717,72.001,-0.651821,PDN15
18.5733,72.009,-0.652031,PDN15
18.575,72.017,-0.652197,PDN15
18.5767,72.026,-0.652324,PDN15
18.5783,72.034,-0.652431,PDN15
18.58,72.042,-0.652479,PDN15
18.5817,72.05,-0.652526,PDN15
18.5833,72.058,-0.652571,PDN15
18.585,72.067,-0.652616,PDN15
18.5867,72.075,-0.652684,PDN15
18.5883,72.083,-0.652727,PDN15
18.59,72.092,-0.652775,PDN15
18.5917,72.1,-0.652822,PDN15
18.5933,72.108,-0.652869,PDN15
18.595,72.116,-0.652918,PDN15
18.5967,72.125,-0.653027,PDN15
18.5983,72.133,-0.653177,PDN15
18.6,72.142,-0.653332,PDN15
18.6017,72.15,-0.653502,PDN15
18.6033,72.158,-0.653618,PDN15
18.605,72.166,-0.653699,PDN15
18.6067,72.175,-0.653747,PDN15
18.6083,72.184,-0.65381,PDN15
18.61,72.191,-0.653858,PDN15
18.6117,72.201,-0.653903,PDN15
18.6133,72.209,-0.65395,PDN15
18.615,72.216,-0.653996,PDN15
18.6167,72.225,-0.654057,PDN15
18.6183,72.233,-0.654139,PDN15
18.62,72.242,-0.654227,PDN15
18.6217,72.249,-0.65431,PDN15
18.6233,72.259,-0.654359,PDN15
18.625,72.267,-0.654412,PDN15
18.6267,72.274,-0.654474,PDN15
18.6283,72.283,-0.654522,PDN15
18.63,72.291,-0.65457,PDN15
18.6317,72.3,-0.654618,PDN15
18.6333,72.307,-0.654668,PDN15
18.635,72.316,-0.654715,PDN15
18.6367,72.324,-0.654765,PDN15
18.6383,72.333,-0.654814,PDN15
18.64,72.341,-0.654861,PDN15
18.6417,72.35,-0.654912,PDN15
18.6433,72.359,-0.654972,PDN15
18.645,72.367,-0.655081,PDN15
18.6467,72.375,-0.655163,PDN15
18.6483,72.384,-0.655288,PDN15
18.65,72.392,-0.655362,PDN15
18.6517,72.4,-0.655444,PDN15
18.6533,72.408,-0.655539,PDN15
18.655,72.417,-0.655641,PDN15
18.6567,72.426,-0.65573,PDN15
18.6583,72.432,-0.655781,PDN15
18.66,72.441,-0.655832,PDN15
18.6617,72.45,-0.655902,PDN15
18.6633,72.457,-0.655969,PDN15
18.665,72.467,-0.656043,PDN15
18.6667,72.475,-0.656185,PDN15
18.6683,72.483,-0.656335,PDN15
18.67,72.492,-0.656449,PDN15
18.6717,72.499,-0.656591,PDN15
18.6733,72.509,-0.656747,PDN15
18.675,72.516,-0.656809,PDN15
18.6767,72.524,-0.65686,PDN15
18.6783,72.533,-0.656908,PDN15
18.68,72.541,-0.656956,PDN15
18.6817,72.55,-0.657034,PDN15
18.6833,72.558,-0.657112,PDN15
18.685,72.566,-0.657163,PDN15
18.6867,72.575,-0.65724,PDN15
18.6883,72.583,-0.657313,PDN15
18.69,72.591,-0.657426,PDN15
18.6917,72.599,-0.65757,PDN15
18.6933,72.607,-0.657707,PDN15
18.695,72.617,-0.65784,PDN15
18.6967,72.625,-0.657961,PDN15
18.6983,72.633,-0.658079,PDN15
18.7,72.641,-0.658198,PDN15
18.7017,72.65,-0.658294,PDN15
18.7033,72.658,-0.658349,PDN15
18.705,72.666,-0.658444,PDN15
18.7067,72.675,-0.658517,PDN15
18.7083,72.682,-0.658562,PDN15
18.71,72.691,-0.658604,PDN15
18.7117,72.699,-0.658645,PDN15
18.7133,72.708,-0.65869,PDN15
18.715,72.716,-0.65874,PDN15
18.7167,72.725,-0.658843,PDN15
18.7183,72.732,-0.659053,PDN15
18.72,72.742,-0.659385,PDN15
18.7217,72.749,-0.659642,PDN15
18.7233,72.757,-0.659788,PDN15
18.725,72.767,-0.659919,PDN15
18.7267,72.774,-0.660015,PDN15
18.7283,72.782,-0.660111,PDN15
18.73,72.792,-0.660177,PDN15
18.7317,72.8,-0.660221,PDN15
18.7333,72.807,-0.660268,PDN15
18.735,72.816,-0.660316,PDN15
18.7367,72.824,-0.660376,PDN15
18.7383,72.833,-0.660467,PDN15
18.74,72.841,-0.660594,PDN15
18.7417,72.849,-0.66071,PDN15
18.7433,72.857,-0.660865,PDN15
18.745,72.866,-0.661072,PDN15
18.7467,72.874,-0.661352,PDN15
18.7483,72.882,-0.66154,PDN15
18.75,72.891,-0.661601,PDN15
18.7517,72.899,-0.661707,PDN15
18.7533,72.908,-0.661769,PDN15
18.755,72.915,-0.661816,PDN15
18.7567,72.923,-0.661854,PDN15
18.7583,72.933,-0.66192,PDN15
18.76,72.941,-0.661984,PDN15
18.7617,72.949,-0.662029,PDN15
18.7633,72.957,-0.662084,PDN15
18.765,72.966,-0.662183,PDN15
18.7667,72.975,-0.662329,PDN15
18.7683,72.982,-0.662427,PDN15
18.77,72.99,-0.662509,PDN15
18.7717,72.999,-0.662584,PDN15
18.7733,73.007,-0.662647,PDN15
18.775,73.015,-0.662738,PDN15
18.7767,73.024,-0.662821,PDN15
18.7783,73.032,-0.662874,PDN15
18.78,73.041,-0.662921,PDN15
18.7817,73.049,-0.662965,PDN15
18.7833,73.058,-0.66301,PDN15
18.785,73.066,-0.663057,PDN15
18.7867,73.074,-0.663104,PDN15
18.7883,73.083,-0.663153,PDN15
18.79,73.091,-0.6632,PDN15
18.7917,73.098,-0.663245,PDN15
18.7933,73.107,-0.663293,PDN15
18.795,73.116,-0.663351,PDN15
18.7967,73.124,-0.6634,PDN15
18.7983,73.133,-0.663452,PDN15
18.8,73.14,-0.663501,PDN15
18.8017,73.149,-0.663565,PDN15
18.8033,73.158,-0.663627,PDN15
18.805,73.166,-0.663696,PDN15
18.8067,73.174,-0.663808,PDN15
18.8083,73.182,-0.663922,PDN15
18.81,73.19,-0.66403,PDN15
18.8117,73.199,-0.664077,PDN15
18.8133,73.207,-0.664154,PDN15
18.815,73.215,-0.664206,PDN15
18.8167,73.224,-0.66425,PDN15
18.8183,73.232,-0.664313,PDN15
18.82,73.24,-0.664358,PDN15
18.8217,73.249,-0.664405,PDN15
18.8233,73.256,-0.664452,PDN15
18.825,73.266,-0.664509,PDN15
18.8267,73.273,-0.664585,PDN15
18.8283,73.282,-0.664699,PDN15
18.83,73.29,-0.664793,PDN15
18.8317,73.298,-0.664876,PDN15
18.8333,73.306,-0.664947,PDN15
18.835,73.315,-0.665029,PDN15
18.8367,73.323,-0.665092,PDN15
18.8383,73.332,-0.665165,PDN15
18.84,73.34,-0.665224,PDN15
18.8417,73.348,-0.665274,PDN15
18.8433,73.357,-0.665323,PDN15
18.845,73.365,-0.665372,PDN15
18.8467,73.373,-0.665423,PDN15
18.8483,73.382,-0.665472,PDN15
18.85,73.389,-0.665521,PDN15
18.8517,73.399,-0.66557,PDN15
18.8533,73.405,-0.66562,PDN15
18.855,73.414,-0.665667,PDN15
18.8567,73.423,-0.665718,PDN15
18.8583,73.43,-0.665769,PDN15
18.86,73.439,-0.665858,PDN15
18.8617,73.448,-0.665968,PDN15
18.8633,73.457,-0.666092,PDN15
18.865,73.464,-0.666266,PDN15
18.8667,73.474,-0.666416,PDN15
18.8683,73.481,-0.666507,PDN15
18.87,73.489,-0.666567,PDN15
18.8717,73.498,-0.666619,PDN15
18.8733,73.506,-0.666669,PDN15
18.875,73.515,-0.666718,PDN15
18.8767,73.523,-0.666765,PDN15
18.8783,73.531,-0.666814,PDN15
18.88,73.538,-0.666864,PDN15
18.8817,73.548,-0.666913,PDN15
18.8833,73.557,-0.666962,PDN15
18.885,73.565,-0.667011,PDN15
18.8867,73.572,-0.66706,PDN15
18.8883,73.581,-0.66711,PDN15
18.89,73.59,-0.667181,PDN15
18.8917,73.597,-0.667279,PDN15
18.8933,73.606,-0.667375,PDN15
18.895,73.614,-0.667461,PDN15
18.8967,73.622,-0.667533,PDN15
18.8983,73.631,-0.66764,PDN15
18.9,73.639,-0.667748,PDN15
18.9017,73.647,-0.667843,PDN15
18.9033,73.655,-0.667958,PDN15
18.905,73.664,-0.668098,PDN15
18.9067,73.672,-0.668287,PDN15
18.9083,73.681,-0.668511,PDN15
18.91,73.69,-0.668691,PDN15
18.9117,73.698,-0.668814,PDN15
18.9133,73.706,-0.668889,PDN15
18.915,73.714,-0.668939,PDN15
18.9167,73.722,-0.668989,PDN15
18.9183,73.731,-0.669037,PDN15
18.92,73.739,-0.6691,PDN15
18.9217,73.748,-0.669147,PDN15
18.9233,73.755,-0.669196,PDN15
18.925,73.764,-0.669247,PDN15
18.9267,73.772,-0.669327,PDN15
18.9283,73.781,-0.669405,PDN15
18.93,73.789,-0.669457,PDN15
18.9317,73.797,-0.669512,PDN15
18.9333,73.805,-0.669564,PDN15
18.935,73.813,-0.669616,PDN15
18.9367,73.821,-0.669665,PDN15
18.9383,73.83,-0.669714,PDN15
18.94,73.84,-0.669762,PDN15
18.9417,73.848,-0.669812,PDN15
18.9433,73.856,-0.669863,PDN15
18.945,73.863,-0.669913,PDN15
18.9467,73.871,-0.669972,PDN15
18.9483,73.881,-0.670024,PDN15
18.95,73.888,-0.670092,PDN15
18.9517,73.897,-0.670243,PDN15
18.9533,73.906,-0.670473,PDN15
18.955,73.914,-0.670624,PDN15
18.9567,73.923,-0.670815,PDN15
18.9583,73.93,-0.670928,PDN15
18.96,73.939,-0.670999,PDN15
18.9617,73.948,-0.67105,PDN15
18.9633,73.956,-0.671099,PDN15
18.965,73.964,-0.67115,PDN15
18.9667,73.971,-0.671201,PDN15
18.9683,73.98,-0.671257,PDN15
18.97,73.989,-0.671351,PDN15
18.9717,73.997,-0.671462,PDN15
18.9733,74.005,-0.67161,PDN15
18.975,74.013,-0.671705,PDN15
18.9767,74.021,-0.671783,PDN15
18.9783,74.03,-0.671835,PDN15
18.98,74.038,-0.671893,PDN15
18.9817,74.046,-0.671945,PDN15
18.9833,74.055,-0.671998,PDN15
18.985,74.062,-0.672102,PDN15
18.9867,74.071,-0.672226,PDN15
18.9883,74.08,-0.672347,PDN15
18.99,74.089,-0.672415,PDN15
18.9917,74.096,-0.672481,PDN15
18.9933,74.103,-0.672541,PDN15
18.995,74.113,-0.672601,PDN15
18.9967,74.121,-0.672655,PDN15
18.9983,74.129,-0.672713,PDN15
19,74.139,-0.67277,PDN15
19.0017,74.147,-0.672824,PDN15
19.0033,74.155,-0.672878,PDN15
19.005,74.164,-0.672945,PDN15
19.0067,74.171,-0.67305,PDN15
19.0083,74.179,-0.673113,PDN15
19.01,74.188,-0.673169,PDN15
19.0117,74.196,-0.67323,PDN15
19.0133,74.204,-0.673295,PDN15
19.015,74.213,-0.673429,PDN15
19.0167,74.221,-0.673582,PDN15
19.0183,74.23,-0.673816,PDN15
19.02,74.237,-0.674057,PDN15
19.0217,74.246,-0.674201,PDN15
19.0233,74.255,-0.674296,PDN15
19.025,74.262,-0.67442,PDN15
19.0267,74.271,-0.674555,PDN15
19.0283,74.28,-0.674718,PDN15
19.03,74.288,-0.674869,PDN15
19.0317,74.297,-0.674991,PDN15
19.0333,74.305,-0.675069,PDN15
19.035,74.313,-0.675121,PDN15
19.0367,74.322,-0.675194,PDN15
19.0383,74.329,-0.675246,PDN15
19.04,74.338,-0.675297,PDN15
19.0417,74.347,-0.675386,PDN15
19.0433,74.354,-0.67543,PDN15
19.045,74.362,-0.675484,PDN15
19.0467,74.371,-0.675532,PDN15
19.0483,74.379,-0.675588,PDN15
19.05,74.388,-0.675661,PDN15
19.0517,74.396,-0.675737,PDN15
19.0533,74.405,-0.6758,PDN15
19.055,74.413,-0.675853,PDN15
19.0567,74.422,-0.675934,PDN15
19.0583,74.429,-0.676048,PDN15
19.06,74.438,-0.676254,PDN15
19.0617,74.446,-0.676331,PDN15
19.0633,74.455,-0.676383,PDN15
19.065,74.463,-0.676483,PDN15
19.0667,74.471,-0.676583,PDN15
19.0683,74.479,-0.676635,PDN15
19.07,74.487,-0.67671,PDN15
19.0717,74.495,-0.676765,PDN15
19.0733,74.505,-0.676817,PDN15
19.075,74.513,-0.676868,PDN15
19.0767,74.521,-0.676958,PDN15
19.0783,74.529,-0.677053,PDN15
19.08,74.538,-0.677109,PDN15
19.0817,74.546,-0.67716,PDN15
19.0833,74.554,-0.677221,PDN15
19.085,74.562,-0.677285,PDN15
19.0867,74.571,-0.677337,PDN15
19.0883,74.579,-0.677392,PDN15
19.09,74.588,-0.677445,PDN15
19.0917,74.596,-0.677496,PDN15
19.0933,74.604,-0.677546,PDN15
19.095,74.613,-0.677598,PDN15
19.0967,74.621,-0.677667,PDN15
19.0983,74.628,-0.677749,PDN15
19.1,74.637,-0.677803,PDN15
19.1017,74.646,-0.677858,PDN15
19.1033,74.654,-0.677941,PDN15
19.105,74.662,-0.67803,PDN15
19.1067,74.67,-0.678119,PDN15
19.1083,74.68,-0.67825,PDN15
19.11,74.687,-0.678441,PDN15
19.1117,74.696,-0.678568,PDN15
19.1133,74.704,-0.678643,PDN15
19.115,74.712,-0.678716,PDN15
19.1167,74.72,-0.678828,PDN15
19.1183,74.729,-0.678962,PDN15
19.12,74.737,-0.679017,PDN15
19.1217,74.745,-0.67907,PDN15
19.1233,74.753,-0.679132,PDN15
19.125,74.761,-0.679178,PDN15
19.1267,74.769,-0.679223,PDN15
19.1283,74.779,-0.679289,PDN15
19.13,74.786,-0.679338,PDN15
19.1317,74.795,-0.679387,PDN15
19.1333,74.803,-0.679438,PDN15
19.135,74.812,-0.679492,PDN15
19.1367,74.82,-0.67967,PDN15
19.1383,74.828,-0.679829,PDN15
19.14,74.837,-0.679969,PDN15
19.1417,74.845,-0.680079,PDN15
19.1433,74.853,-0.680224,PDN15
19.145,74.862,-0.680291,PDN15
19.1467,74.871,-0.680343,PDN15
19.1483,74.878,-0.680394,PDN15
19.15,74.886,-0.680444,PDN15
19.1517,74.895,-0.680496,PDN15
19.1533,74.903,-0.680542,PDN15
19.155,74.911,-0.680586,PDN15
19.1567,74.919,-0.680635,PDN15
19.1583,74.929,-0.680685,PDN15
19.16,74.937,-0.680734,PDN15
19.1617,74.945,-0.680795,PDN15
19.1633,74.953,-0.680888,PDN15
19.165,74.962,-0.68098,PDN15
19.1667,74.97,-0.681129,PDN15
19.1683,74.978,-0.681246,PDN15
19.17,74.987,-0.681348,PDN15
19.1717,74.995,-0.681487,PDN15
19.1733,75.003,-0.681611,PDN15
19.175,75.012,-0.681735,PDN15
19.1767,75.02,-0.681805,PDN15
19.1783,75.027,-0.681857,PDN15
19.18,75.036,-0.681912,PDN15
19.1817,75.045,-0.681976,PDN15
19.1833,75.054,-0.682026,PDN15
19.185,75.061,-0.682078,PDN15
19.1867,75.069,-0.68213,PDN15
19.1883,75.078,-0.682184,PDN15
19.19,75.087,-0.682294,PDN15
19.1917,75.095,-0.682424,PDN15
19.1933,75.103,-0.682569,PDN15
19.195,75.111,-0.682623,PDN15
19.1967,75.12,-0.682676,PDN15
19.1983,75.127,-0.682755,PDN15
19.2,75.136,-0.682837,PDN15
19.2017,75.144,-0.682895,PDN15
19.2033,75.153,-0.682983,PDN15
19.205,75.161,-0.683074,PDN15
19.2067,75.169,-0.683134,PDN15
19.2083,75.178,-0.683188,PDN15
19.21,75.186,-0.683241,PDN15
19.2117,75.195,-0.683295,PDN15
19.2133,75.202,-0.683347,PDN15
19.215,75.212,-0.6834,PDN15
19.2167,75.22,-0.683458,PDN15
19.2183,75.228,-0.683509,PDN15
19.22,75.237,-0.683582,PDN15
19.2217,75.244,-0.683633,PDN15
19.2233,75.253,-0.683686,PDN15
19.225,75.262,-0.683739,PDN15
19.2267,75.27,-0.683789,PDN15
19.2283,75.278,-0.683837,PDN15
19.23,75.287,-0.68389,PDN15
19.2317,75.295,-0.684006,PDN15
19.2333,75.304,-0.684256,PDN15
19.235,75.31,-0.684567,PDN15
19.2367,75.32,-0.684852,PDN15
19.2383,75.328,-0.685089,PDN15
19.24,75.337,-0.685329,PDN15
19.2417,75.345,-0.685518,PDN15
19.2433,75.353,-0.685641,PDN15
19.245,75.361,-0.685692,PDN15
19.2467,75.369,-0.685798,PDN15
19.2483,75.378,-0.685844,PDN15
19.25,75.386,-0.685895,PDN15
19.2517,75.395,-0.686005,PDN15
19.2533,75.403,-0.6861,PDN15
19.255,75.411,-0.686191,PDN15
19.2567,75.419,-0.686254,PDN15
19.2583,75.428,-0.686313,PDN15
19.26,75.436,-0.686388,PDN15
19.2617,75.444,-0.686439,PDN15
19.2633,75.453,-0.686531,PDN15
19.265,75.46,-0.686612,PDN15
19.2667,75.47,-0.686669,PDN15
19.2683,75.477,-0.686725,PDN15
19.27,75.486,-0.686791,PDN15
19.2717,75.494,-0.6869,PDN15
19.2733,75.502,-0.686987,PDN15
19.275,75.51,-0.687087,PDN15
19.2767,75.52,-0.687158,PDN15
19.2783,75.527,-0.687236,PDN15
19.28,75.536,-0.687296,PDN15
19.2817,75.544,-0.687413,PDN15
19.2833,75.552,-0.687523,PDN15
19.285,75.561,-0.687682,PDN15
19.2867,75.569,-0.687776,PDN15
19.2883,75.577,-0.68788,PDN15
19.29,75.586,-0.687965,PDN15
19.2917,75.594,-0.68804,PDN15
19.2933,75.603,-0.688152,PDN15
19.295,75.61,-0.688213,PDN15
19.2967,75.618,-0.688302,PDN15
19.2983,75.626,-0.688431,PDN15
19.3,75.636,-0.688553,PDN15
19.3017,75.643,-0.688706,PDN15
19.3033,75.652,-0.688824,PDN15
19.305,75.66,-0.68896,PDN15
19.3067,75.67,-0.689023,PDN15
19.3083,75.677,-0.68913,PDN15
19.31,75.685,-0.689187,PDN15
19.3117,75.694,-0.689235,PDN15
19.3133,75.701,-0.689289,PDN15
19.315,75.71,-0.689337,PDN15
19.3167,75.718,-0.689388,PDN15
19.3183,75.727,-0.689439,PDN15
19.32,75.736,-0.689509,PDN15
19.3217,75.743,-0.689639,PDN15
19.3233,75.752,-0.689843,PDN15
19.325,75.761,-0.689971,PDN15
19.3267,75.769,-0.690044,PDN15
19.3283,75.776,-0.690093,PDN15
19.33,75.786,-0.69014,PDN15
19.3317,75.794,-0.690208,PDN15
19.3333,75.802,-0.690255,PDN15
19.335,75.81,-0.690303,PDN15
19.3367,75.818,-0.690351,PDN15
19.3383,75.827,-0.6904,PDN15
19.34,75.836,-0.690463,PDN15
19.3417,75.843,-0.690557,PDN15
19.3433,75.851,-0.690616,PDN15
19.345,75.861,-0.690669,PDN15
19.3467,75.868,-0.690719,PDN15
19.3483,75.876,-0.690771,PDN15
19.35,75.885,-0.690824,PDN15
19.3517,75.893,-0.690914,PDN15
19.3533,75.901,-0.691005,PDN15
19.355,75.911,-0.691092,PDN15
19.3567,75.918,-0.691156,PDN15
19.3583,75.926,-0.691217,PDN15
19.36,75.935,-0.691275,PDN15
19.3617,75.944,-0.691326,PDN15
19.3633,75.952,-0.691393,PDN15
19.365,75.96,-0.691443,PDN15
19.3667,75.968,-0.691493,PDN15
19.3683,75.976,-0.691546,PDN15
19.37,75.985,-0.69163,PDN15
19.3717,75.993,-0.691683,PDN15
19.3733,76.002,-0.691773,PDN15
19.375,76.01,-0.691871,PDN15
19.3767,76.019,-0.691972,PDN15
19.3783,76.026,-0.692052,PDN15
19.38,76.035,-0.692158,PDN15
19.3817,76.043,-0.692255,PDN15
19.3833,76.051,-0.69231,PDN15
19.385,76.06,-0.69236,PDN15
19.3867,76.067,-0.692411,PDN15
19.3883,76.075,-0.692463,PDN15
19.39,76.084,-0.692516,PDN15
19.3917,76.093,-0.69257,PDN15
19.3933,76.101,-0.692673,PDN15
19.395,76.108,-0.692819,PDN15
19.3967,76.118,-0.692984,PDN15
19.3983,76.125,-0.6931,PDN15
19.4,76.134,-0.693153,PDN15
19.4017,76.143,-0.693204,PDN15
19.4033,76.152,-0.693291,PDN15
19.405,76.159,-0.693342,PDN15
19.4067,76.168,-0.693394,PDN15
19.4083,76.176,-0.693445,PDN15
19.41,76.185,-0.693521,PDN15
19.4117,76.193,-0.693641,PDN15
19.4133,76.201,-0.693747,PDN15
19.415,76.21,-0.693906,PDN15
19.4167,76.218,-0.693981,PDN15
19.4183,76.226,-0.694034,PDN15
19.42,76.234,-0.694087,PDN15
19.4217,76.243,-0.694138,PDN15
19.4233,76.251,-0.694192,PDN15
19.425,76.259,-0.694246,PDN15
19.4267,76.267,-0.694296,PDN15
19.4283,76.275,-0.694348,PDN15
19.43,76.284,-0.694403,PDN15
19.4317,76.292,-0.694457,PDN15
19.4333,76.3,-0.694509,PDN15
19.435,76.309,-0.694562,PDN15
19.4367,76.318,-0.694616,PDN15
19.4383,76.325,-0.694698,PDN15
19.44,76.333,-0.694759,PDN15
19.4417,76.342,-0.694819,PDN15
19.4433,76.35,-0.694908,PDN15
19.445,76.359,-0.694992,PDN15
19.4467,76.367,-0.695047,PDN15
19.4483,76.376,-0.695122,PDN15
19.45,76.383,-0.695178,PDN15
19.4517,76.392,-0.695233,PDN15
19.4533,76.4,-0.695314,PDN15
19.455,76.408,-0.695391,PDN15
19.4567,76.416,-0.695451,PDN15
19.4583,76.425,-0.695521,PDN15
